Date,Category,SKU,Units Sold,Price
19/06/2022,CAN Sarsabz Fatima,CSF-9101,661,5080
19/06/2022,CAN Sarsabz Fatima,CSF-9101,904,5080
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,505,8050
19/06/2022,Sarsabz Urea,SU-7658,522,5000
19/06/2022,Babar Sher Urea,BSR-0294,963,4795
19/06/2022,Sarsabz Urea,SU-7658,954,5000
19/06/2022,CAN Pak Arab Guwara,CPAG-1122,658,4150
19/06/2022,Babar Sher Urea,BSR-0294,552,4795
19/06/2022,CAN Sarsabz Fatima,CSF-9101,832,5080
19/06/2022,CAN Sarsabz Fatima,CSF-9101,992,5080
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,833,8050
19/06/2022,CAN Pak Arab Guwara,CPAG-1122,663,4150
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,761,8050
19/06/2022,Babar Sher Urea,BSR-0294,502,4795
19/06/2022,Sarsabz Urea,SU-7658,970,5000
19/06/2022,Sarsabz Urea,SU-7658,536,5000
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,681,8050
19/06/2022,Babar Sher Urea,BSR-0294,781,4795
19/06/2022,CAN Pak Arab Guwara,CPAG-1122,669,4150
19/06/2022,CAN Sarsabz Fatima,CSF-9101,768,5080
19/06/2022,Babar Sher Urea,BSR-0294,900,4795
19/06/2022,CAN Pak Arab Guwara,CPAG-1122,543,4150
19/06/2022,CAN Pak Arab Guwara,CPAG-1122,888,4150
19/06/2022,Babar Sher Urea,BSR-0294,927,4795
19/06/2022,Sarsabz Urea,SU-7658,555,5000
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,538,8050
19/06/2022,Sarsabz Urea,SU-7658,781,5000
19/06/2022,Babar Sher Urea,BSR-0294,574,4795
19/06/2022,Nitrophos Sarsabz NP,NSP-5678,933,8050
19/06/2022,Babar Sher Urea,BSR-0294,874,4795
19/06/2022,Sarsabz Urea,SU-7658,764,5000
20/06/2022,Babar Sher Urea,BSR-0294,900,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,584,4150
20/06/2022,Sarsabz Urea,SU-7658,664,5000
20/06/2022,Babar Sher Urea,BSR-0294,580,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,840,4150
20/06/2022,Sarsabz Urea,SU-7658,568,5000
20/06/2022,Sarsabz Urea,SU-7658,558,5000
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,582,4150
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,996,8050
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,826,8050
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,748,4150
20/06/2022,Sarsabz Urea,SU-7658,661,5000
20/06/2022,Babar Sher Urea,BSR-0294,742,4795
20/06/2022,Sarsabz Urea,SU-7658,694,5000
20/06/2022,Babar Sher Urea,BSR-0294,957,4795
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,988,8050
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,500,8050
20/06/2022,Sarsabz Urea,SU-7658,836,5000
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,864,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,520,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,664,4150
20/06/2022,Babar Sher Urea,BSR-0294,688,4795
20/06/2022,Babar Sher Urea,BSR-0294,911,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,747,4150
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,549,8050
20/06/2022,Babar Sher Urea,BSR-0294,950,4795
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,753,8050
20/06/2022,Babar Sher Urea,BSR-0294,574,4795
20/06/2022,CAN Sarsabz Fatima,CSF-9101,960,5080
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,846,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,512,4150
20/06/2022,CAN Sarsabz Fatima,CSF-9101,659,5080
20/06/2022,Sarsabz Urea,SU-7658,757,5000
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,974,4150
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,834,8050
20/06/2022,CAN Sarsabz Fatima,CSF-9101,535,5080
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,890,8050
20/06/2022,CAN Sarsabz Fatima,CSF-9101,826,5080
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,607,4150
20/06/2022,CAN Sarsabz Fatima,CSF-9101,852,5080
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,698,8050
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,837,8050
20/06/2022,Babar Sher Urea,BSR-0294,745,4795
20/06/2022,CAN Sarsabz Fatima,CSF-9101,743,5080
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,577,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,982,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,679,4150
20/06/2022,Sarsabz Urea,SU-7658,543,5000
20/06/2022,Babar Sher Urea,BSR-0294,697,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,977,4150
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,677,8050
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,977,4150
20/06/2022,Babar Sher Urea,BSR-0294,842,4795
20/06/2022,Babar Sher Urea,BSR-0294,855,4795
20/06/2022,CAN Sarsabz Fatima,CSF-9101,723,5080
20/06/2022,Babar Sher Urea,BSR-0294,544,4795
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,698,8050
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,823,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,759,4150
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,649,8050
20/06/2022,CAN Sarsabz Fatima,CSF-9101,531,5080
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,585,8050
20/06/2022,CAN Sarsabz Fatima,CSF-9101,745,5080
20/06/2022,Babar Sher Urea,BSR-0294,555,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,731,4150
20/06/2022,Babar Sher Urea,BSR-0294,757,4795
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,554,8050
20/06/2022,CAN Sarsabz Fatima,CSF-9101,624,5080
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,702,4150
20/06/2022,Babar Sher Urea,BSR-0294,555,4795
20/06/2022,Babar Sher Urea,BSR-0294,884,4795
20/06/2022,Babar Sher Urea,BSR-0294,588,4795
20/06/2022,Sarsabz Urea,SU-7658,871,5000
20/06/2022,Babar Sher Urea,BSR-0294,662,4795
20/06/2022,Sarsabz Urea,SU-7658,886,5000
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,820,8050
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,645,8050
20/06/2022,Babar Sher Urea,BSR-0294,606,4795
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,729,4150
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,795,4150
20/06/2022,CAN Sarsabz Fatima,CSF-9101,994,5080
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,939,8050
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,566,4150
20/06/2022,CAN Sarsabz Fatima,CSF-9101,694,5080
20/06/2022,CAN Sarsabz Fatima,CSF-9101,933,5080
20/06/2022,Babar Sher Urea,BSR-0294,697,4795
20/06/2022,Sarsabz Urea,SU-7658,748,5000
20/06/2022,CAN Sarsabz Fatima,CSF-9101,732,5080
20/06/2022,Babar Sher Urea,BSR-0294,577,4795
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,948,8050
20/06/2022,Sarsabz Urea,SU-7658,817,5000
20/06/2022,CAN Sarsabz Fatima,CSF-9101,704,5080
20/06/2022,CAN Sarsabz Fatima,CSF-9101,939,5080
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,505,4150
20/06/2022,CAN Sarsabz Fatima,CSF-9101,740,5080
20/06/2022,Nitrophos Sarsabz NP,NSP-5678,518,8050
20/06/2022,Sarsabz Urea,SU-7658,663,5000
20/06/2022,CAN Pak Arab Guwara,CPAG-1122,886,4150
20/06/2022,Sarsabz Urea,SU-7658,747,5000
20/06/2022,Sarsabz Urea,SU-7658,662,5000
21/06/2022,Babar Sher Urea,BSR-0294,597,4795
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,647,8050
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,565,4150
21/06/2022,Sarsabz Urea,SU-7658,773,5000
21/06/2022,Babar Sher Urea,BSR-0294,921,4795
21/06/2022,Sarsabz Urea,SU-7658,896,5000
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,883,8050
21/06/2022,Babar Sher Urea,BSR-0294,669,4795
21/06/2022,Babar Sher Urea,BSR-0294,825,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,821,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,998,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,843,8050
21/06/2022,CAN Sarsabz Fatima,CSF-9101,914,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,562,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,996,8050
21/06/2022,CAN Sarsabz Fatima,CSF-9101,566,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,852,5080
21/06/2022,Sarsabz Urea,SU-7658,780,5000
21/06/2022,Babar Sher Urea,BSR-0294,799,4795
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,667,4150
21/06/2022,Babar Sher Urea,BSR-0294,728,4795
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,852,8050
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,773,8050
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,575,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,719,4150
21/06/2022,Sarsabz Urea,SU-7658,782,5000
21/06/2022,Sarsabz Urea,SU-7658,891,5000
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,732,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,572,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,698,4150
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,505,8050
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,528,8050
21/06/2022,CAN Sarsabz Fatima,CSF-9101,530,5080
21/06/2022,Babar Sher Urea,BSR-0294,789,4795
21/06/2022,Babar Sher Urea,BSR-0294,941,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,913,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,625,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,705,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,615,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,898,5080
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,821,4150
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,996,8050
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,999,4150
21/06/2022,CAN Sarsabz Fatima,CSF-9101,810,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,605,8050
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,642,4150
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,827,8050
21/06/2022,Babar Sher Urea,BSR-0294,915,4795
21/06/2022,Sarsabz Urea,SU-7658,605,5000
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,930,8050
21/06/2022,CAN Sarsabz Fatima,CSF-9101,863,5080
21/06/2022,Babar Sher Urea,BSR-0294,925,4795
21/06/2022,Babar Sher Urea,BSR-0294,713,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,593,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,644,8050
21/06/2022,Babar Sher Urea,BSR-0294,915,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,782,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,696,8050
21/06/2022,Sarsabz Urea,SU-7658,529,5000
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,969,8050
21/06/2022,CAN Sarsabz Fatima,CSF-9101,652,5080
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,709,4150
21/06/2022,Sarsabz Urea,SU-7658,581,5000
21/06/2022,Babar Sher Urea,BSR-0294,542,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,831,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,938,5080
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,714,4150
21/06/2022,Babar Sher Urea,BSR-0294,867,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,671,5080
21/06/2022,Sarsabz Urea,SU-7658,965,5000
21/06/2022,Babar Sher Urea,BSR-0294,819,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,504,5080
21/06/2022,Babar Sher Urea,BSR-0294,858,4795
21/06/2022,Sarsabz Urea,SU-7658,864,5000
21/06/2022,Babar Sher Urea,BSR-0294,852,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,528,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,769,5080
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,920,4150
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,517,8050
21/06/2022,Babar Sher Urea,BSR-0294,827,4795
21/06/2022,Babar Sher Urea,BSR-0294,799,4795
21/06/2022,CAN Sarsabz Fatima,CSF-9101,937,5080
21/06/2022,Nitrophos Sarsabz NP,NSP-5678,621,8050
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,858,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,569,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,649,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,591,4150
21/06/2022,Sarsabz Urea,SU-7658,503,5000
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,856,4150
21/06/2022,CAN Pak Arab Guwara,CPAG-1122,895,4150
21/06/2022,CAN Sarsabz Fatima,CSF-9101,882,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,893,5080
21/06/2022,Sarsabz Urea,SU-7658,501,5000
21/06/2022,Babar Sher Urea,BSR-0294,644,4795
21/06/2022,Babar Sher Urea,BSR-0294,904,4795
21/06/2022,Sarsabz Urea,SU-7658,889,5000
21/06/2022,CAN Sarsabz Fatima,CSF-9101,550,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,726,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,878,5080
21/06/2022,CAN Sarsabz Fatima,CSF-9101,948,5080
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,845,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,735,5080
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,946,8050
22/06/2022,Sarsabz Urea,SU-7658,804,5000
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,634,4150
22/06/2022,Babar Sher Urea,BSR-0294,954,4795
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,870,4150
22/06/2022,Sarsabz Urea,SU-7658,914,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,883,8050
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,970,8050
22/06/2022,Sarsabz Urea,SU-7658,642,5000
22/06/2022,CAN Sarsabz Fatima,CSF-9101,752,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,531,4150
22/06/2022,Sarsabz Urea,SU-7658,785,5000
22/06/2022,Babar Sher Urea,BSR-0294,911,4795
22/06/2022,CAN Sarsabz Fatima,CSF-9101,788,5080
22/06/2022,Sarsabz Urea,SU-7658,888,5000
22/06/2022,Sarsabz Urea,SU-7658,785,5000
22/06/2022,CAN Sarsabz Fatima,CSF-9101,902,5080
22/06/2022,Babar Sher Urea,BSR-0294,659,4795
22/06/2022,Babar Sher Urea,BSR-0294,645,4795
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,506,8050
22/06/2022,Sarsabz Urea,SU-7658,909,5000
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,809,4150
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,787,4150
22/06/2022,CAN Sarsabz Fatima,CSF-9101,608,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,590,4150
22/06/2022,Sarsabz Urea,SU-7658,698,5000
22/06/2022,CAN Sarsabz Fatima,CSF-9101,527,5080
22/06/2022,CAN Sarsabz Fatima,CSF-9101,907,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,829,4150
22/06/2022,Sarsabz Urea,SU-7658,625,5000
22/06/2022,Sarsabz Urea,SU-7658,835,5000
22/06/2022,Sarsabz Urea,SU-7658,937,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,845,8050
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,877,4150
22/06/2022,Sarsabz Urea,SU-7658,684,5000
22/06/2022,CAN Sarsabz Fatima,CSF-9101,836,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,568,4150
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,941,8050
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,639,4150
22/06/2022,Sarsabz Urea,SU-7658,847,5000
22/06/2022,Babar Sher Urea,BSR-0294,652,4795
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,870,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,708,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,997,4150
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,860,4150
22/06/2022,Sarsabz Urea,SU-7658,550,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,788,8050
22/06/2022,Babar Sher Urea,BSR-0294,737,4795
22/06/2022,CAN Sarsabz Fatima,CSF-9101,599,5080
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,770,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,948,5080
22/06/2022,Sarsabz Urea,SU-7658,760,5000
22/06/2022,Babar Sher Urea,BSR-0294,590,4795
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,547,4150
22/06/2022,Sarsabz Urea,SU-7658,505,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,988,8050
22/06/2022,Sarsabz Urea,SU-7658,751,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,720,8050
22/06/2022,Sarsabz Urea,SU-7658,616,5000
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,872,4150
22/06/2022,Babar Sher Urea,BSR-0294,977,4795
22/06/2022,Babar Sher Urea,BSR-0294,653,4795
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,948,8050
22/06/2022,Babar Sher Urea,BSR-0294,593,4795
22/06/2022,Babar Sher Urea,BSR-0294,903,4795
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,748,4150
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,565,4150
22/06/2022,Babar Sher Urea,BSR-0294,826,4795
22/06/2022,CAN Sarsabz Fatima,CSF-9101,879,5080
22/06/2022,CAN Sarsabz Fatima,CSF-9101,657,5080
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,551,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,519,5080
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,701,4150
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,500,8050
22/06/2022,Sarsabz Urea,SU-7658,751,5000
22/06/2022,Sarsabz Urea,SU-7658,928,5000
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,624,4150
22/06/2022,Sarsabz Urea,SU-7658,607,5000
22/06/2022,Sarsabz Urea,SU-7658,608,5000
22/06/2022,Sarsabz Urea,SU-7658,626,5000
22/06/2022,Babar Sher Urea,BSR-0294,592,4795
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,923,8050
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,771,8050
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,871,8050
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,941,8050
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,939,8050
22/06/2022,CAN Pak Arab Guwara,CPAG-1122,757,4150
22/06/2022,Babar Sher Urea,BSR-0294,778,4795
22/06/2022,CAN Sarsabz Fatima,CSF-9101,733,5080
22/06/2022,CAN Sarsabz Fatima,CSF-9101,907,5080
22/06/2022,Sarsabz Urea,SU-7658,975,5000
22/06/2022,CAN Sarsabz Fatima,CSF-9101,960,5080
22/06/2022,Sarsabz Urea,SU-7658,977,5000
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,653,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,777,5080
22/06/2022,Babar Sher Urea,BSR-0294,993,4795
22/06/2022,Nitrophos Sarsabz NP,NSP-5678,810,8050
22/06/2022,CAN Sarsabz Fatima,CSF-9101,571,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,957,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,504,8050
23/06/2022,Sarsabz Urea,SU-7658,918,5000
23/06/2022,Sarsabz Urea,SU-7658,603,5000
23/06/2022,Sarsabz Urea,SU-7658,672,5000
23/06/2022,CAN Sarsabz Fatima,CSF-9101,665,5080
23/06/2022,CAN Sarsabz Fatima,CSF-9101,749,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,970,4150
23/06/2022,Sarsabz Urea,SU-7658,700,5000
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,895,8050
23/06/2022,Babar Sher Urea,BSR-0294,926,4795
23/06/2022,Babar Sher Urea,BSR-0294,761,4795
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,580,8050
23/06/2022,CAN Sarsabz Fatima,CSF-9101,915,5080
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,864,8050
23/06/2022,CAN Sarsabz Fatima,CSF-9101,679,5080
23/06/2022,Babar Sher Urea,BSR-0294,564,4795
23/06/2022,CAN Sarsabz Fatima,CSF-9101,978,5080
23/06/2022,Babar Sher Urea,BSR-0294,700,4795
23/06/2022,CAN Sarsabz Fatima,CSF-9101,813,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,836,4150
23/06/2022,CAN Sarsabz Fatima,CSF-9101,790,5080
23/06/2022,Sarsabz Urea,SU-7658,605,5000
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,720,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,859,8050
23/06/2022,Babar Sher Urea,BSR-0294,562,4795
23/06/2022,Babar Sher Urea,BSR-0294,547,4795
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,591,8050
23/06/2022,Sarsabz Urea,SU-7658,630,5000
23/06/2022,Babar Sher Urea,BSR-0294,893,4795
23/06/2022,Babar Sher Urea,BSR-0294,551,4795
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,628,4150
23/06/2022,Sarsabz Urea,SU-7658,790,5000
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,731,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,523,4150
23/06/2022,Sarsabz Urea,SU-7658,643,5000
23/06/2022,Babar Sher Urea,BSR-0294,874,4795
23/06/2022,CAN Sarsabz Fatima,CSF-9101,867,5080
23/06/2022,Sarsabz Urea,SU-7658,782,5000
23/06/2022,CAN Sarsabz Fatima,CSF-9101,675,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,883,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,965,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,988,4150
23/06/2022,Sarsabz Urea,SU-7658,885,5000
23/06/2022,Babar Sher Urea,BSR-0294,997,4795
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,918,8050
23/06/2022,Babar Sher Urea,BSR-0294,776,4795
23/06/2022,Babar Sher Urea,BSR-0294,827,4795
23/06/2022,CAN Sarsabz Fatima,CSF-9101,949,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,702,4150
23/06/2022,Sarsabz Urea,SU-7658,759,5000
23/06/2022,Babar Sher Urea,BSR-0294,504,4795
23/06/2022,Sarsabz Urea,SU-7658,602,5000
23/06/2022,CAN Sarsabz Fatima,CSF-9101,511,5080
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,553,4150
23/06/2022,CAN Sarsabz Fatima,CSF-9101,740,5080
23/06/2022,Sarsabz Urea,SU-7658,504,5000
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,661,4150
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,507,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,884,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,785,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,616,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,526,4150
23/06/2022,Babar Sher Urea,BSR-0294,638,4795
23/06/2022,Babar Sher Urea,BSR-0294,926,4795
23/06/2022,Babar Sher Urea,BSR-0294,987,4795
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,971,4150
23/06/2022,Sarsabz Urea,SU-7658,928,5000
23/06/2022,Babar Sher Urea,BSR-0294,510,4795
23/06/2022,Babar Sher Urea,BSR-0294,731,4795
23/06/2022,CAN Sarsabz Fatima,CSF-9101,717,5080
23/06/2022,Babar Sher Urea,BSR-0294,642,4795
23/06/2022,Babar Sher Urea,BSR-0294,894,4795
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,951,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,632,4150
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,729,8050
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,518,8050
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,562,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,581,4150
23/06/2022,CAN Sarsabz Fatima,CSF-9101,656,5080
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,791,8050
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,618,4150
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,631,4150
23/06/2022,Sarsabz Urea,SU-7658,972,5000
23/06/2022,Sarsabz Urea,SU-7658,860,5000
23/06/2022,Sarsabz Urea,SU-7658,841,5000
23/06/2022,Babar Sher Urea,BSR-0294,551,4795
23/06/2022,CAN Pak Arab Guwara,CPAG-1122,634,4150
23/06/2022,CAN Sarsabz Fatima,CSF-9101,832,5080
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,888,8050
23/06/2022,Babar Sher Urea,BSR-0294,820,4795
23/06/2022,Sarsabz Urea,SU-7658,962,5000
23/06/2022,Sarsabz Urea,SU-7658,780,5000
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,722,8050
23/06/2022,Nitrophos Sarsabz NP,NSP-5678,657,8050
23/06/2022,CAN Sarsabz Fatima,CSF-9101,505,5080
23/06/2022,Babar Sher Urea,BSR-0294,863,4795
23/06/2022,Sarsabz Urea,SU-7658,765,5000
23/06/2022,Babar Sher Urea,BSR-0294,958,4795
23/06/2022,Sarsabz Urea,SU-7658,581,5000
24/06/2022,CAN Sarsabz Fatima,CSF-9101,659,5080
24/06/2022,Nitrophos Sarsabz NP,NSP-5678,500,8050
24/06/2022,CAN Sarsabz Fatima,CSF-9101,814,5080
24/06/2022,Nitrophos Sarsabz NP,NSP-5678,710,8050
24/06/2022,CAN Sarsabz Fatima,CSF-9101,763,5080
24/06/2022,Nitrophos Sarsabz NP,NSP-5678,537,8050
24/06/2022,CAN Pak Arab Guwara,CPAG-1122,975,4150
24/06/2022,CAN Pak Arab Guwara,CPAG-1122,970,4150
24/06/2022,Babar Sher Urea,BSR-0294,538,4795
24/06/2022,Nitrophos Sarsabz NP,NSP-5678,712,8050
